Member,Vote,Party,State,ProfileAdams,No,Democratic,NC,/members/A000370
Demings,No,Democratic,FL,http://bioguide.congress.gov/scripts/biodisplay.pl?index=D000627
DeSaulnier,No,Democratic,CA,/members/D000623
DesJarlais,Aye,Republican,TN,/members/D000616
Deutch,No,Democratic,FL,http://bioguide.congress.gov/scripts/biodisplay.pl?index=D000610
Diaz-Balart,Aye,Republican,FL,/members/D000600
Dingell,No,Democratic,MI,/members/D000624
Doggett,No,Democratic,TX,/members/D000399
Donalds,Aye,Republican,FL,/members/D000032
Doyle, Michael F.,No,Democratic,PA,http://bioguide.congress.gov/scripts/biodisplay.pl?index=D000482
Duncan,Aye,Republican,SC,/members/D000615
Dunn,Aye,Republican,FL,/members/D000628
Ellzey,Aye,Republican,TX,/members/E000071
Emmer,Aye,Republican,MN,/members/E000294
Escobar,No,Democratic,TX,/members/E000299
Eshoo,No,Democratic,CA,/members/E000215
Espaillat,No,Democratic,NY,/members/E000297
Estes,Aye,Republican,KS,/members/E000298
Evans,No,Democratic,PA,/members/E000296
Fallon,Aye,Republican,TX,/members/F000246
Feenstra,Aye,Republican,IA,/members/F000446
Ferguson,Aye,Republican,GA,/members/F000465
Finstad,Aye,Republican,MN,/members/F000475
Fischbach,Aye,Republican,MN,/members/F000470
Fitzgerald,Aye,Republican,WI,/members/F000471
Fitzpatrick,Aye,Republican,PA,/members/F000466
Fleischmann,Aye,Republican,TN,/members/F000459
Fletcher,No,Democratic,TX,/members/F000468
Flood,Aye,Republican,NE,/members/F000474
Flores,Aye,Republican,TX,http://bioguide.congress.gov/scripts/biodisplay.pl?index=F000473
Foster,No,Democratic,IL,/members/F000454
Foxx,Aye,Republican,NC,/members/F000450
Frankel, Lois,No,Democratic,FL,/members/F000462
Franklin, C. Scott,Aye,Republican,FL,/members/F000472
Fulcher,Aye,Republican,ID,/members/F000469
Gaetz,Aye,Republican,FL,/members/G000578
Gallagher,Aye,Republican,WI,/members/G000579
Gallego,No,Democratic,AZ,/members/G000574
Garamendi,No,Democratic,CA,/members/G000559
Garbarino,Aye,Republican,NY,/members/G000597
Garcia (CA),Aye,Republican,CA,/members/G000061
Garcia (IL),No,Democratic,IL,/members/G000586
Garcia (TX),No,Democratic,TX,/members/G000587
Gibbs,Aye,Republican,OH,http://bioguide.congress.gov/scripts/biodisplay.pl?index=G000563
Gimenez,Aye,Republican,FL,/members/G000593
Gohmert,Aye,Republican,TX,http://bioguide.congress.gov/scripts/biodisplay.pl?index=G000552
Golden,No,Democratic,ME,/members/G000592
Gomez,No,Democratic,CA,/members/G000585
Gonzales, Tony,Aye,Republican,TX,/members/G000594
Gonzalez (OH),Aye,Republican,OH,http://bioguide.congress.gov/scripts/biodisplay.pl?index=G000588
Gonzalez, Vicente,No,Democratic,TX,/members/G000581
Gonzalez-Colon,Aye,Republican,PR,/members/G000582
Good (VA),Aye,Republican,VA,/members/G000595
Gooden (TX),Aye,Republican,TX,/members/G000589
Gosar,Aye,Republican,AZ,/members/G000565
Gottheimer,No,Democratic,NJ,/members/G000583
Granger,Aye,Republican,TX,/members/G000377
Graves (LA),Aye,Republican,LA,/members/G000577
Graves (MO),Aye,Republican,MO,/members/G000546
Green (TN),Aye,Republican,TN,/members/G000590
Green, Al (TX),No,Democratic,TX,/members/G000553
Greene (GA),Aye,Republican,GA,/members/G000596
Griffith,Aye,Republican,VA,/members/G000568
Grijalva,No,Democratic,AZ,/members/G000551
Grothman,Aye,Republican,WI,/members/G000576
Guest,Aye,Republican,MS,/members/G000591
Guthrie,Aye,Republican,KY,/members/G000558
Harder (CA),No,Democratic,CA,/members/H001090
Harris,Aye,Republican,MD,/members/H001052
Harshbarger,Aye,Republican,TN,/members/H001086
Hartzler,Aye,Republican,MO,http://bioguide.congress.gov/scripts/biodisplay.pl?index=H001053
Hayes,No,Democratic,CT,/members/H001081
Hern,Aye,Republican,OK,/members/H001082
Herrell,Aye,Republican,NM,http://bioguide.congress.gov/scripts/biodisplay.pl?index=H001084
Herrera Beutler,Aye,Republican,WA,http://bioguide.congress.gov/scripts/biodisplay.pl?index=H001056
Hice (GA),Aye,Republican,GA,http://bioguide.congress.gov/scripts/biodisplay.pl?index=H001071
Higgins (LA),Aye,Republican,LA,/members/H001077
Higgins (NY),No,Democratic,NY,/members/H001038
Hill,Aye,Republican,AR,/members/H001072
Himes,No,Democratic,CT,/members/H001047
Hinson,Aye,Republican,IA,/members/H001091
Hollingsworth,Aye,Republican,IN,http://bioguide.congress.gov/scripts/biodisplay.pl?index=H001074
